InvoiceDate,InvoiceMonth,InvoiceYear,InvoiceWeekday,InvoiceHour,InvoiceWeekEndMS,InvoiceWeekEndSS,Segment,Country,InvoiceCount_Buy,ActiveCustomers_Buy,TotalQuantity_Buy,TotalSales_Buy,AvgSalesPerCustomer_Buy,ReturnCustomers,TotalSales_Return
2011-07-06 10:04:00,2011-07,2011,Wednesday,10,2011-07-10,2011-07-09,VIP,United Kingdom,1,1,135.0,197.24000000000004,197.24000000000004,0,0.0
2011-07-06 10:09:00,2011-07,2011,Wednesday,10,2011-07-10,2011-07-09,Active,United Kingdom,1,1,948.0,553.9200000000001,553.9200000000001,0,0.0
2011-07-06 10:10:00,2011-07,2011,Wednesday,10,2011-07-10,2011-07-09,VIP,United Kingdom,1,1,178.0,173.86,173.86,0,0.0
2011-07-06 10:15:00,2011-07,2011,Wednesday,10,2011-07-10,2011-07-09,Loyal,United Kingdom,1,1,200.0,318.66,318.66,0,0.0
2011-07-06 10:41:00,2011-07,2011,Wednesday,10,2011-07-10,2011-07-09,VIP,United Kingdom,2,2,155.0,300.7399999999999,150.36999999999995,0,0.0
2011-07-06 10:44:00,2011-07,2011,Wednesday,10,2011-07-10,2011-07-09,VIP,United Kingdom,0,0,0.0,0.0,,1,-9.93
2011-07-06 10:47:00,2011-07,2011,Wednesday,10,2011-07-10,2011-07-09,Loyal,United Kingdom,1,1,110.0,224.84,224.84,0,0.0
2011-07-06 10:48:00,2011-07,2011,Wednesday,10,2011-07-10,2011-07-09,At Risk,United Kingdom,1,1,99.0,197.22,197.22,0,0.0
2011-07-06 10:49:00,2011-07,2011,Wednesday,10,2011-07-10,2011-07-09,VIP,United Kingdom,1,1,301.0,431.57,431.57,0,0.0
2011-07-06 10:52:00,2011-07,2011,Wednesday,10,2011-07-10,2011-07-09,VIP,United Kingdom,1,1,1036.0,647.9200000000001,647.9200000000001,0,0.0
2011-07-06 10:59:00,2011-07,2011,Wednesday,10,2011-07-10,2011-07-09,Loyal,United Kingdom,1,1,90.0,109.0,109.0,0,0.0
2011-07-06 11:02:00,2011-07,2011,Wednesday,11,2011-07-10,2011-07-09,VIP,United Kingdom,1,1,288.0,605.76,605.76,0,0.0
2011-07-06 11:10:00,2011-07,2011,Wednesday,11,2011-07-10,2011-07-09,New & Growing,United Kingdom,1,1,65.0,148.00000000000003,148.00000000000003,0,0.0
2011-07-06 11:10:00,2011-07,2011,Wednesday,11,2011-07-10,2011-07-09,VIP,United Kingdom,0,0,0.0,0.0,,1,-20.23
2011-07-06 11:22:00,2011-07,2011,Wednesday,11,2011-07-10,2011-07-09,New & Growing,United Kingdom,1,1,114.0,127.52999999999999,127.52999999999999,0,0.0
2011-07-06 11:42:00,2011-07,2011,Wednesday,11,2011-07-10,2011-07-09,VIP,United Kingdom,1,1,192.0,223.68,223.68,0,0.0
2011-07-06 11:52:00,2011-07,2011,Wednesday,11,2011-07-10,2011-07-09,VIP,United Kingdom,1,1,79.0,202.37999999999994,202.37999999999994,0,0.0
2011-07-06 11:52:00,2011-07,2011,Wednesday,11,2011-07-10,2011-07-09,Loyal,United Kingdom,1,1,120.0,594.0,594.0,0,0.0
2011-07-06 11:54:00,2011-07,2011,Wednesday,11,2011-07-10,2011-07-09,New & Growing,United Kingdom,1,1,84.0,61.8,61.8,0,0.0
2011-07-06 11:59:00,2011-07,2011,Wednesday,11,2011-07-10,2011-07-09,VIP,United Kingdom,1,1,99.0,215.25,215.25,0,0.0
2011-07-06 12:08:00,2011-07,2011,Wednesday,12,2011-07-10,2011-07-09,New & Growing,United Kingdom,1,1,100.0,85.0,85.0,0,0.0
2011-07-06 12:18:00,2011-07,2011,Wednesday,12,2011-07-10,2011-07-09,VIP,United Kingdom,2,2,561.0,688.63,344.315,0,0.0
2011-07-06 12:22:00,2011-07,2011,Wednesday,12,2011-07-10,2011-07-09,VIP,United Kingdom,1,1,778.0,521.3400000000001,521.3400000000001,0,0.0
2011-07-06 12:26:00,2011-07,2011,Wednesday,12,2011-07-10,2011-07-09,Active,United Kingdom,1,1,187.0,251.18,251.18,0,0.0
2011-07-06 12:31:00,2011-07,2011,Wednesday,12,2011-07-10,2011-07-09,VIP,United Kingdom,1,1,128.0,366.59999999999997,366.59999999999997,0,0.0
2011-07-06 12:32:00,2011-07,2011,Wednesday,12,2011-07-10,2011-07-09,VIP,United Kingdom,1,1,211.0,437.38000000000017,437.38000000000017,0,0.0
2011-07-06 12:33:00,2011-07,2011,Wednesday,12,2011-07-10,2011-07-09,VIP,United Kingdom,1,1,145.0,301.9,301.9,0,0.0
2011-07-06 12:33:00,2011-07,2011,Wednesday,12,2011-07-10,2011-07-09,Active,United Kingdom,1,1,10.0,14.5,14.5,0,0.0
2011-07-06 12:39:00,2011-07,2011,Wednesday,12,2011-07-10,2011-07-09,VIP,United Kingdom,1,1,103.0,193.28999999999994,193.28999999999994,0,0.0
2011-07-06 12:50:00,2011-07,2011,Wednesday,12,2011-07-10,2011-07-09,VIP,United Kingdom,1,1,74.0,167.50000000000003,167.50000000000003,0,0.0
2011-07-06 12:56:00,2011-07,2011,Wednesday,12,2011-07-10,2011-07-09,VIP,United Kingdom,1,1,244.0,412.2,412.2,0,0.0
2011-07-06 13:04:00,2011-07,2011,Wednesday,13,2011-07-10,2011-07-09,VIP,United Kingdom,1,1,93.0,202.1,202.1,0,0.0
2011-07-06 13:06:00,2011-07,2011,Wednesday,13,2011-07-10,2011-07-09,Loyal,United Kingdom,1,1,257.0,255.95,255.95,0,0.0
2011-07-06 13:13:00,2011-07,2011,Wednesday,13,2011-07-10,2011-07-09,VIP,United Kingdom,1,1,581.0,701.9300000000002,701.9300000000002,0,0.0
2011-07-06 13:14:00,2011-07,2011,Wednesday,13,2011-07-10,2011-07-09,VIP,France,1,1,597.0,1056.62,1056.62,0,0.0
2011-07-06 13:18:00,2011-07,2011,Wednesday,13,2011-07-10,2011-07-09,VIP,Spain,1,1,103.0,134.5,134.5,0,0.0
2011-07-06 13:18:00,2011-07,2011,Wednesday,13,2011-07-10,2011-07-09,VIP,Cyprus,1,1,103.0,134.5,134.5,0,0.0
2011-07-06 13:21:00,2011-07,2011,Wednesday,13,2011-07-10,2011-07-09,VIP,United Kingdom,0,0,0.0,0.0,,1,-17.49
2011-07-06 13:25:00,2011-07,2011,Wednesday,13,2011-07-10,2011-07-09,VIP,United Kingdom,1,1,8.0,5.2,5.2,0,0.0
2011-07-06 13:35:00,2011-07,2011,Wednesday,13,2011-07-10,2011-07-09,VIP,United Kingdom,1,1,173.0,215.74000000000007,215.74000000000007,0,0.0
2011-07-06 13:41:00,2011-07,2011,Wednesday,13,2011-07-10,2011-07-09,VIP,United Kingdom,1,1,515.0,477.9,477.9,0,0.0
2011-07-06 13:42:00,2011-07,2011,Wednesday,13,2011-07-10,2011-07-09,New & Growing,United Kingdom,0,0,0.0,0.0,,1,-17.4
2011-07-06 13:56:00,2011-07,2011,Wednesday,13,2011-07-10,2011-07-09,VIP,United Kingdom,1,1,380.0,683.9100000000001,683.9100000000001,0,0.0
2011-07-06 14:01:00,2011-07,2011,Wednesday,14,2011-07-10,2011-07-09,VIP,United Kingdom,1,1,109.0,381.17,381.17,0,0.0
2011-07-06 14:04:00,2011-07,2011,Wednesday,14,2011-07-10,2011-07-09,VIP,United Kingdom,1,1,24.0,67.79000000000002,67.79000000000002,0,0.0
2011-07-06 14:17:00,2011-07,2011,Wednesday,14,2011-07-10,2011-07-09,VIP,United Kingdom,1,1,161.0,312.75000000000006,312.75000000000006,0,0.0
2011-07-06 14:17:00,2011-07,2011,Wednesday,14,2011-07-10,2011-07-09,VIP,Sweden,1,1,3242.0,2825.1,2825.1,0,0.0
2011-07-06 14:18:00,2011-07,2011,Wednesday,14,2011-07-10,2011-07-09,VIP,United Kingdom,1,1,244.0,615.3000000000001,615.3000000000001,0,0.0
2011-07-06 14:32:00,2011-07,2011,Wednesday,14,2011-07-10,2011-07-09,,United Kingdom,0,0,0.0,0.0,,0,0.0
2011-07-06 14:41:00,2011-07,2011,Wednesday,14,2011-07-10,2011-07-09,New & Growing,Spain,1,1,64.0,96.0,96.0,0,0.0
2011-07-06 14:47:00,2011-07,2011,Wednesday,14,2011-07-10,2011-07-09,VIP,United Kingdom,0,0,0.0,0.0,,1,-27.91
2011-07-06 14:59:00,2011-07,2011,Wednesday,14,2011-07-10,2011-07-09,New & Growing,United Kingdom,1,1,59.0,224.79000000000002,224.79000000000002,0,0.0
2011-07-06 15:02:00,2011-07,2011,Wednesday,15,2011-07-10,2011-07-09,VIP,United Kingdom,2,2,113.0,550.65,275.325,0,0.0
2011-07-06 15:10:00,2011-07,2011,Wednesday,15,2011-07-10,2011-07-09,VIP,United Kingdom,1,1,168.0,321.14000000000004,321.14000000000004,0,0.0
2011-07-06 15:15:00,2011-07,2011,Wednesday,15,2011-07-10,2011-07-09,Active,United Kingdom,1,1,34.0,108.39999999999999,108.39999999999999,0,0.0
2011-07-06 15:49:00,2011-07,2011,Wednesday,15,2011-07-10,2011-07-09,VIP,United Kingdom,1,1,394.0,221.00000000000003,221.00000000000003,0,0.0
2011-07-06 15:50:00,2011-07,2011,Wednesday,15,2011-07-10,2011-07-09,VIP,United Kingdom,1,1,24.0,79.62,79.62,0,0.0
2011-07-06 15:53:00,2011-07,2011,Wednesday,15,2011-07-10,2011-07-09,VIP,United Kingdom,1,1,167.0,307.03000000000003,307.03000000000003,0,0.0
2011-07-06 16:03:00,2011-07,2011,Wednesday,16,2011-07-10,2011-07-09,VIP,United Kingdom,1,1,259.0,345.65,345.65,0,0.0
2011-07-06 16:15:00,2011-07,2011,Wednesday,16,2011-07-10,2011-07-09,VIP,United Kingdom,1,1,150.0,235.82,235.82,0,0.0
2011-07-06 16:15:00,2011-07,2011,Wednesday,16,2011-07-10,2011-07-09,At Risk,United Kingdom,1,1,4.0,7.35,7.35,0,0.0
2011-07-06 16:29:00,2011-07,2011,Wednesday,16,2011-07-10,2011-07-09,New & Growing,United Kingdom,1,1,683.0,1618.340000000001,1618.340000000001,0,0.0
2011-07-06 16:33:00,2011-07,2011,Wednesday,16,2011-07-10,2011-07-09,New & Growing,United Kingdom,1,1,649.0,1799.9300000000037,1799.9300000000037,0,0.0
2011-07-06 16:39:00,2011-07,2011,Wednesday,16,2011-07-10,2011-07-09,VIP,United Kingdom,1,1,406.0,587.46,587.46,0,0.0
2011-07-06 16:40:00,2011-07,2011,Wednesday,16,2011-07-10,2011-07-09,At Risk,United Kingdom,1,1,12.0,39.24,39.24,0,0.0
2011-07-06 16:53:00,2011-07,2011,Wednesday,16,2011-07-10,2011-07-09,At Risk,United Kingdom,1,1,24.0,1.44,1.44,0,0.0
2011-07-06 16:54:00,2011-07,2011,Wednesday,16,2011-07-10,2011-07-09,Loyal,United Kingdom,1,1,276.0,532.2099999999999,532.2099999999999,0,0.0
2011-07-06 17:05:00,2011-07,2011,Wednesday,17,2011-07-10,2011-07-09,VIP,United Kingdom,1,1,76.0,145.96000000000006,145.96000000000006,0,0.0
2011-07-06 17:25:00,2011-07,2011,Wednesday,17,2011-07-10,2011-07-09,VIP,United Kingdom,1,1,711.0,311.46,311.46,0,0.0
2011-07-06 17:31:00,2011-07,2011,Wednesday,17,2011-07-10,2011-07-09,VIP,United Kingdom,1,1,86.0,179.35,179.35,0,0.0
2011-07-07 08:21:00,2011-07,2011,Thursday,8,2011-07-10,2011-07-09,VIP,United Kingdom,1,1,195.0,377.61000000000007,377.61000000000007,0,0.0
2011-07-07 08:22:00,2011-07,2011,Thursday,8,2011-07-10,2011-07-09,VIP,United Kingdom,1,1,12.0,65.4,65.4,0,0.0
2011-07-07 10:03:00,2011-07,2011,Thursday,10,2011-07-10,2011-07-09,VIP,Spain,1,1,216.0,416.62,416.62,0,0.0
2011-07-07 10:04:00,2011-07,2011,Thursday,10,2011-07-10,2011-07-09,Loyal,United Kingdom,1,1,720.0,503.8,503.8,0,0.0
2011-07-07 10:17:00,2011-07,2011,Thursday,10,2011-07-10,2011-07-09,Loyal,Spain,0,0,0.0,0.0,,1,-46.75
2011-07-07 10:20:00,2011-07,2011,Thursday,10,2011-07-10,2011-07-09,New & Growing,United Kingdom,1,1,12.0,19.799999999999997,19.799999999999997,0,0.0
2011-07-07 10:20:00,2011-07,2011,Thursday,10,2011-07-10,2011-07-09,Loyal,Spain,1,1,11.0,46.75,46.75,0,0.0
2011-07-07 10:25:00,2011-07,2011,Thursday,10,2011-07-10,2011-07-09,VIP,Germany,0,0,0.0,0.0,,1,-14.48
2011-07-07 10:26:00,2011-07,2011,Thursday,10,2011-07-10,2011-07-09,Active,Belgium,0,0,0.0,0.0,,1,-1.95
2011-07-07 10:28:00,2011-07,2011,Thursday,10,2011-07-10,2011-07-09,VIP,United Kingdom,1,1,148.0,382.36,382.36,0,0.0
2011-07-07 10:36:00,2011-07,2011,Thursday,10,2011-07-10,2011-07-09,At Risk,United Kingdom,1,1,233.0,361.10999999999996,361.10999999999996,0,0.0
2011-07-07 10:39:00,2011-07,2011,Thursday,10,2011-07-10,2011-07-09,VIP,United Kingdom,1,1,23.0,95.75,95.75,0,0.0
2011-07-07 10:40:00,2011-07,2011,Thursday,10,2011-07-10,2011-07-09,At Risk,United Kingdom,1,1,725.0,781.0300000000002,781.0300000000002,0,0.0
2011-07-07 10:43:00,2011-07,2011,Thursday,10,2011-07-10,2011-07-09,Loyal,United Kingdom,1,1,200.0,830.0000000000001,830.0000000000001,0,0.0
2011-07-07 11:02:00,2011-07,2011,Thursday,11,2011-07-10,2011-07-09,VIP,United Kingdom,1,1,540.0,909.2399999999999,909.2399999999999,0,0.0
2011-07-07 11:10:00,2011-07,2011,Thursday,11,2011-07-10,2011-07-09,Loyal,United Kingdom,1,1,252.0,246.36,246.36,0,0.0
2011-07-07 11:12:00,2011-07,2011,Thursday,11,2011-07-10,2011-07-09,Loyal,United Kingdom,1,1,109.0,128.16,128.16,0,0.0
2011-07-07 11:36:00,2011-07,2011,Thursday,11,2011-07-10,2011-07-09,Loyal,United Kingdom,1,1,216.0,372.0,372.0,0,0.0
2011-07-07 11:42:00,2011-07,2011,Thursday,11,2011-07-10,2011-07-09,VIP,United Kingdom,0,0,0.0,0.0,,1,-139.8
2011-07-07 11:44:00,2011-07,2011,Thursday,11,2011-07-10,2011-07-09,VIP,Germany,0,0,0.0,0.0,,1,-27.09
2011-07-07 11:56:00,2011-07,2011,Thursday,11,2011-07-10,2011-07-09,VIP,United Kingdom,1,1,154.0,300.03000000000003,300.03000000000003,0,0.0
2011-07-07 12:04:00,2011-07,2011,Thursday,12,2011-07-10,2011-07-09,VIP,United Kingdom,1,1,1920.0,768.0,768.0,0,0.0
2011-07-07 12:10:00,2011-07,2011,Thursday,12,2011-07-10,2011-07-09,VIP,United Kingdom,1,1,456.0,819.0000000000001,819.0000000000001,0,0.0
2011-07-07 12:22:00,2011-07,2011,Thursday,12,2011-07-10,2011-07-09,VIP,United Kingdom,1,1,255.0,433.25,433.25,0,0.0
2011-07-07 12:29:00,2011-07,2011,Thursday,12,2011-07-10,2011-07-09,VIP,United Kingdom,1,1,15.0,28.879999999999992,28.879999999999992,1,-41.6
2011-07-07 12:32:00,2011-07,2011,Thursday,12,2011-07-10,2011-07-09,VIP,Belgium,1,1,144.0,303.76000000000005,303.76000000000005,0,0.0
2011-07-07 12:35:00,2011-07,2011,Thursday,12,2011-07-10,2011-07-09,,United Kingdom,0,0,0.0,0.0,,0,0.0
2011-07-07 12:36:00,2011-07,2011,Thursday,12,2011-07-10,2011-07-09,VIP,United Kingdom,1,1,404.0,403.53,403.53,0,0.0
2011-07-07 12:38:00,2011-07,2011,Thursday,12,2011-07-10,2011-07-09,VIP,Germany,1,1,298.0,739.64,739.64,0,0.0
2011-07-07 12:39:00,2011-07,2011,Thursday,12,2011-07-10,2011-07-09,Loyal,United Kingdom,1,1,200.0,229.14,229.14,0,0.0
2011-07-07 12:40:00,2011-07,2011,Thursday,12,2011-07-10,2011-07-09,VIP,Germany,1,1,148.0,208.62,208.62,0,0.0
2011-07-07 12:41:00,2011-07,2011,Thursday,12,2011-07-10,2011-07-09,VIP,United Kingdom,1,1,164.0,336.8,336.8,0,0.0
2011-07-07 12:47:00,2011-07,2011,Thursday,12,2011-07-10,2011-07-09,VIP,United Kingdom,1,1,28.0,117.80000000000003,117.80000000000003,0,0.0
2011-07-07 12:49:00,2011-07,2011,Thursday,12,2011-07-10,2011-07-09,Loyal,United Kingdom,0,0,0.0,0.0,,1,-6.4
2011-07-07 12:51:00,2011-07,2011,Thursday,12,2011-07-10,2011-07-09,At Risk,United Kingdom,1,1,8.0,27.84,27.84,0,0.0
2011-07-07 12:56:00,2011-07,2011,Thursday,12,2011-07-10,2011-07-09,New & Growing,United Kingdom,1,1,69.0,142.10000000000002,142.10000000000002,0,0.0
2011-07-07 13:02:00,2011-07,2011,Thursday,13,2011-07-10,2011-07-09,Loyal,United Kingdom,1,1,82.0,171.45,171.45,0,0.0
2011-07-07 13:02:00,2011-07,2011,Thursday,13,2011-07-10,2011-07-09,VIP,United Kingdom,1,1,268.0,361.83000000000004,361.83000000000004,0,0.0
2011-07-07 13:05:00,2011-07,2011,Thursday,13,2011-07-10,2011-07-09,Loyal,United Kingdom,1,1,194.0,306.41999999999996,306.41999999999996,0,0.0
2011-07-07 13:18:00,2011-07,2011,Thursday,13,2011-07-10,2011-07-09,VIP,United Kingdom,0,0,0.0,0.0,,1,-15.0
2011-07-07 13:33:00,2011-07,2011,Thursday,13,2011-07-10,2011-07-09,Loyal,United Kingdom,1,1,630.0,944.1600000000002,944.1600000000002,0,0.0
2011-07-07 13:35:00,2011-07,2011,Thursday,13,2011-07-10,2011-07-09,New & Growing,United Kingdom,1,1,760.0,1837.9199999999996,1837.9199999999996,0,0.0
2011-07-07 13:43:00,2011-07,2011,Thursday,13,2011-07-10,2011-07-09,VIP,United Kingdom,1,1,12.0,97.5,97.5,0,0.0
2011-07-07 13:44:00,2011-07,2011,Thursday,13,2011-07-10,2011-07-09,Active,United Kingdom,1,1,58.0,225.2,225.2,0,0.0
2011-07-07 13:51:00,2011-07,2011,Thursday,13,2011-07-10,2011-07-09,,United Kingdom,0,0,0.0,0.0,,0,0.0
2011-07-07 13:52:00,2011-07,2011,Thursday,13,2011-07-10,2011-07-09,VIP,United Kingdom,1,1,101.0,430.00000000000006,430.00000000000006,0,0.0
2011-07-07 13:54:00,2011-07,2011,Thursday,13,2011-07-10,2011-07-09,VIP,Germany,1,1,143.0,276.59999999999997,276.59999999999997,0,0.0
2011-07-07 14:03:00,2011-07,2011,Thursday,14,2011-07-10,2011-07-09,VIP,United Kingdom,1,1,137.0,285.8300000000001,285.8300000000001,0,0.0
2011-07-07 14:08:00,2011-07,2011,Thursday,14,2011-07-10,2011-07-09,New & Growing,United Kingdom,1,1,261.0,177.21000000000004,177.21000000000004,0,0.0
2011-07-07 14:11:00,2011-07,2011,Thursday,14,2011-07-10,2011-07-09,New & Growing,United Kingdom,1,1,24.0,10.08,10.08,0,0.0
2011-07-07 14:18:00,2011-07,2011,Thursday,14,2011-07-10,2011-07-09,Loyal,United Kingdom,1,1,88.0,134.86,134.86,0,0.0
2011-07-07 14:30:00,2011-07,2011,Thursday,14,2011-07-10,2011-07-09,VIP,United Kingdom,1,1,245.0,422.72,422.72,0,0.0
2011-07-07 14:46:00,2011-07,2011,Thursday,14,2011-07-10,2011-07-09,VIP,United Kingdom,1,1,1372.0,2609.0,2609.0,0,0.0
2011-07-07 14:55:00,2011-07,2011,Thursday,14,2011-07-10,2011-07-09,VIP,United Kingdom,1,1,128.0,203.6,203.6,0,0.0
2011-07-07 14:56:00,2011-07,2011,Thursday,14,2011-07-10,2011-07-09,VIP,United Kingdom,1,1,148.0,158.39999999999998,158.39999999999998,0,0.0
2011-07-07 15:06:00,2011-07,2011,Thursday,15,2011-07-10,2011-07-09,Active,United Kingdom,1,1,164.0,219.78,219.78,0,0.0
2011-07-07 15:16:00,2011-07,2011,Thursday,15,2011-07-10,2011-07-09,Active,United Kingdom,1,1,134.0,208.89,208.89,0,0.0
2011-07-07 15:21:00,2011-07,2011,Thursday,15,2011-07-10,2011-07-09,Active,United Kingdom,1,1,96.0,203.46,203.46,0,0.0
2011-07-07 15:31:00,2011-07,2011,Thursday,15,2011-07-10,2011-07-09,VIP,United Kingdom,1,1,360.0,275.76,275.76,0,0.0
2011-07-07 15:41:00,2011-07,2011,Thursday,15,2011-07-10,2011-07-09,Loyal,United Kingdom,1,1,318.0,205.1,205.1,0,0.0
2011-07-07 15:44:00,2011-07,2011,Thursday,15,2011-07-10,2011-07-09,VIP,United Kingdom,1,1,303.0,400.09999999999997,400.09999999999997,0,0.0
2011-07-07 15:45:00,2011-07,2011,Thursday,15,2011-07-10,2011-07-09,VIP,United Kingdom,1,1,214.0,349.9200000000001,349.9200000000001,0,0.0
2011-07-07 15:46:00,2011-07,2011,Thursday,15,2011-07-10,2011-07-09,Active,United Kingdom,1,1,40.0,130.2,130.2,0,0.0
2011-07-07 15:47:00,2011-07,2011,Thursday,15,2011-07-10,2011-07-09,Active,United Kingdom,1,1,192.0,23.04,23.04,0,0.0
2011-07-07 15:50:00,2011-07,2011,Thursday,15,2011-07-10,2011-07-09,At Risk,United Kingdom,0,0,0.0,0.0,,1,-35.400000000000006
2011-07-07 15:57:00,2011-07,2011,Thursday,15,2011-07-10,2011-07-09,,United Kingdom,0,0,0.0,0.0,,0,0.0
2011-07-07 16:17:00,2011-07,2011,Thursday,16,2011-07-10,2011-07-09,VIP,United Kingdom,1,1,116.0,113.96000000000001,113.96000000000001,0,0.0
2011-07-07 16:27:00,2011-07,2011,Thursday,16,2011-07-10,2011-07-09,Active,United Kingdom,1,1,672.0,2184.9300000000017,2184.9300000000017,0,0.0
2011-07-07 16:30:00,2011-07,2011,Thursday,16,2011-07-10,2011-07-09,Active,United Kingdom,1,1,823.0,2339.280000000004,2339.280000000004,0,0.0
2011-07-07 16:49:00,2011-07,2011,Thursday,16,2011-07-10,2011-07-09,Loyal,United Kingdom,1,1,84.0,90.6,90.6,0,0.0
2011-07-07 16:51:00,2011-07,2011,Thursday,16,2011-07-10,2011-07-09,At Risk,United Kingdom,1,1,66.0,308.58,308.58,0,0.0
2011-07-07 16:56:00,2011-07,2011,Thursday,16,2011-07-10,2011-07-09,VIP,United Kingdom,1,1,214.0,443.20000000000005,443.20000000000005,0,0.0
2011-07-07 16:59:00,2011-07,2011,Thursday,16,2011-07-10,2011-07-09,VIP,United Kingdom,1,1,327.0,611.2200000000001,611.2200000000001,0,0.0
2011-07-07 17:01:00,2011-07,2011,Thursday,17,2011-07-10,2011-07-09,VIP,United Kingdom,1,1,1.0,4.25,4.25,0,0.0
2011-07-07 17:09:00,2011-07,2011,Thursday,17,2011-07-10,2011-07-09,Loyal,United Kingdom,0,0,0.0,0.0,,1,-15.95
2011-07-07 17:16:00,2011-07,2011,Thursday,17,2011-07-10,2011-07-09,Loyal,United Kingdom,0,0,0.0,0.0,,1,-432.48
2011-07-07 17:19:00,2011-07,2011,Thursday,17,2011-07-10,2011-07-09,Active,United Kingdom,1,1,140.0,202.16000000000003,202.16000000000003,0,0.0
2011-07-07 17:22:00,2011-07,2011,Thursday,17,2011-07-10,2011-07-09,,United Kingdom,0,0,0.0,0.0,,1,-247.44
2011-07-07 17:25:00,2011-07,2011,Thursday,17,2011-07-10,2011-07-09,VIP,United Kingdom,0,0,0.0,0.0,,1,-3.65
2011-07-07 17:33:00,2011-07,2011,Thursday,17,2011-07-10,2011-07-09,VIP,United Kingdom,1,1,184.0,292.82,292.82,0,0.0
2011-07-07 17:35:00,2011-07,2011,Thursday,17,2011-07-10,2011-07-09,Loyal,United Kingdom,1,1,179.0,346.38,346.38,0,0.0
2011-07-07 17:42:00,2011-07,2011,Thursday,17,2011-07-10,2011-07-09,VIP,United Kingdom,0,0,0.0,0.0,,1,-60.0
2011-07-07 17:47:00,2011-07,2011,Thursday,17,2011-07-10,2011-07-09,Loyal,United Kingdom,1,1,27.0,126.44999999999999,126.44999999999999,0,0.0
2011-07-07 17:56:00,2011-07,2011,Thursday,17,2011-07-10,2011-07-09,At Risk,United Kingdom,1,1,5.0,63.75,63.75,0,0.0
2011-07-07 18:02:00,2011-07,2011,Thursday,18,2011-07-10,2011-07-09,Loyal,United Kingdom,1,1,219.0,365.05,365.05,0,0.0
2011-07-07 18:14:00,2011-07,2011,Thursday,18,2011-07-10,2011-07-09,Loyal,United Kingdom,1,1,59.0,112.71,112.71,0,0.0
2011-07-07 18:29:00,2011-07,2011,Thursday,18,2011-07-10,2011-07-09,Loyal,United Kingdom,1,1,390.0,869.9,869.9,0,0.0
2011-07-07 18:56:00,2011-07,2011,Thursday,18,2011-07-10,2011-07-09,VIP,United Kingdom,1,1,581.0,2215.25,2215.25,0,0.0
2011-07-07 19:14:00,2011-07,2011,Thursday,19,2011-07-10,2011-07-09,Active,United Kingdom,1,1,449.0,180.39,180.39,0,0.0
2011-07-07 19:18:00,2011-07,2011,Thursday,19,2011-07-10,2011-07-09,VIP,United Kingdom,1,1,92.0,109.89999999999999,109.89999999999999,0,0.0
2011-07-07 19:54:00,2011-07,2011,Thursday,19,2011-07-10,2011-07-09,Loyal,United Kingdom,1,1,68.0,114.54000000000002,114.54000000000002,0,0.0
2011-07-07 20:07:00,2011-07,2011,Thursday,20,2011-07-10,2011-07-09,Active,United Kingdom,1,1,98.0,253.69999999999996,253.69999999999996,0,0.0
2011-07-08 08:43:00,2011-07,2011,Friday,8,2011-07-10,2011-07-09,Active,Germany,1,1,399.0,683.6399999999998,683.6399999999998,0,0.0
2011-07-08 08:45:00,2011-07,2011,Friday,8,2011-07-10,2011-07-09,New & Growing,United Kingdom,1,1,71.0,157.81,157.81,0,0.0
2011-07-08 08:48:00,2011-07,2011,Friday,8,2011-07-10,2011-07-09,VIP,United Kingdom,1,1,412.0,761.9200000000001,761.9200000000001,0,0.0
2011-07-08 08:53:00,2011-07,2011,Friday,8,2011-07-10,2011-07-09,,United Kingdom,0,0,0.0,0.0,,0,0.0
2011-07-08 09:03:00,2011-07,2011,Friday,9,2011-07-10,2011-07-09,VIP,United Kingdom,1,1,196.0,413.96000000000004,413.96000000000004,0,0.0
2011-07-08 09:38:00,2011-07,2011,Friday,9,2011-07-10,2011-07-09,VIP,United Kingdom,1,1,140.0,303.14,303.14,0,0.0
2011-07-08 09:38:00,2011-07,2011,Friday,9,2011-07-10,2011-07-09,New & Growing,United Kingdom,1,1,125.0,225.95,225.95,0,0.0
2011-07-08 10:00:00,2011-07,2011,Friday,10,2011-07-10,2011-07-09,VIP,United Kingdom,1,1,185.0,326.77,326.77,0,0.0
2011-07-08 10:01:00,2011-07,2011,Friday,10,2011-07-10,2011-07-09,VIP,United Kingdom,1,1,223.0,185.50999999999996,185.50999999999996,0,0.0
2011-07-08 10:20:00,2011-07,2011,Friday,10,2011-07-10,2011-07-09,New & Growing,United Kingdom,1,1,52.0,218.27,218.27,0,0.0
2011-07-08 10:23:00,2011-07,2011,Friday,10,2011-07-10,2011-07-09,New & Growing,Switzerland,1,1,282.0,626.8800000000001,626.8800000000001,0,0.0
2011-07-08 10:36:00,2011-07,2011,Friday,10,2011-07-10,2011-07-09,,United Kingdom,0,0,0.0,0.0,,0,0.0
2011-07-08 10:37:00,2011-07,2011,Friday,10,2011-07-10,2011-07-09,,United Kingdom,0,0,0.0,0.0,,0,0.0
2011-07-08 10:38:00,2011-07,2011,Friday,10,2011-07-10,2011-07-09,,United Kingdom,0,0,0.0,0.0,,0,0.0
2011-07-08 10:39:00,2011-07,2011,Friday,10,2011-07-10,2011-07-09,,United Kingdom,0,0,0.0,0.0,,0,0.0
